  624   36  29    2.226E-12 2.614E-12 2.943E-12 3.278E-12 3.598E-12 3.951E-12 4.323E-12 4.706E-12 5.093E-12 5.479E-12 5.863E-12 6.242E-12 8.047E-12 9.674E-12 1.251E-11 1.503E-11 1.735E-11 1.954E-11 2.159E-11 2.257E-11 2.352E-11 2.531E-11 2.698E-11 3.847E-11 4.356E-11
  625   36  30    3.902E-12 4.603E-12 5.185E-12 5.727E-12 6.198E-12 6.690E-12 7.189E-12 7.684E-12 8.168E-12 8.639E-12 9.095E-12 9.535E-12 1.150E-11 1.309E-11 1.544E-11 1.709E-11 1.835E-11 1.939E-11 2.031E-11 2.074E-11 2.115E-11 2.195E-11 2.271E-11 2.893E-11 3.257E-11
  626   36  31    6.345E-12 7.454E-12 8.416E-12 9.339E-12 1.015E-11 1.099E-11 1.186E-11 1.273E-11 1.358E-11 1.441E-11 1.522E-11 1.600E-11 1.956E-11 2.265E-11 2.792E-11 3.245E-11 3.643E-11 3.993E-11 4.302E-11 4.442E-11 4.574E-11 4.814E-11 5.027E-11 6.243E-11 6.607E-11
  627   36  32    8.860E-12 1.050E-11 1.185E-11 1.294E-11 1.372E-11 1.444E-11 1.510E-11 1.571E-11 1.625E-11 1.673E-11 1.717E-11 1.756E-11 1.910E-11 2.025E-11 2.222E-11 2.406E-11 2.587E-11 2.764E-11 2.936E-11 3.020E-11 3.102E-11 3.262E-11 3.415E-11 4.597E-11 5.234E-11
  628   36  33    2.109E-11 2.488E-11 2.819E-11 3.104E-11 3.316E-11 3.524E-11 3.728E-11 3.924E-11 4.110E-11 4.287E-11 4.454E-11 4.612E-11 5.292E-11 5.837E-11 6.680E-11 7.320E-11 7.826E-11 8.230E-11 8.554E-11 8.692E-11 8.815E-11 9.027E-11 9.197E-11 9.809E-11 9.637E-11
  629   36  34    2.135E-11 2.543E-11 2.881E-11 3.099E-11 3.202E-11 3.278E-11 3.336E-11 3.382E-11 3.417E-11 3.446E-11 3.471E-11 3.494E-11 3.634E-11 3.850E-11 4.455E-11 5.139E-11 5.806E-11 6.423E-11 6.980E-11 7.236E-11 7.478E-11 7.925E-11 8.326E-11 1.082E-10 1.183E-10
  630   36  35    9.003E-11 1.085E-10 1.240E-10 1.338E-10 1.383E-10 1.418E-10 1.446E-10 1.471E-10 1.492E-10 1.510E-10 1.526E-10 1.539E-10 1.585E-10 1.609E-10 1.630E-10 1.637E-10 1.640E-10 1.639E-10 1.635E-10 1.631E-10 1.627E-10 1.618E-10 1.606E-10 1.454E-10 1.312E-10
  631   37   1    5.901E-22 6.599E-22 7.189E-22 8.157E-22 9.595E-22 1.167E-21 1.453E-21 1.842E-21 2.371E-21 3.089E-21 4.063E-21 5.382E-21 2.262E-20 8.851E-20 9.062E-19 5.636E-18 2.383E-17 7.521E-17 1.898E-16 2.818E-16 4.028E-16 7.479E-16 1.251E-15 1.532E-14 3.497E-14
  632   37   2    2.620E-21 2.938E-21 3.205E-21 3.636E-21 4.273E-21 5.187E-21 6.443E-21 8.144E-21 1.044E-20 1.355E-20 1.773E-20 2.336E-20 9.514E-20 3.603E-19 3.478E-18 2.063E-17 8.396E-17 2.570E-16 6.332E-16 9.310E-16 1.319E-15 2.415E-15 3.997E-15 4.703E-14 1.064E-13
  633   37   3    8.115E-21 9.135E-21 9.983E-21 1.133E-20 1.329E-20 1.610E-20 1.993E-20 2.509E-20 3.201E-20 4.128E-20 5.367E-20 7.020E-20 2.739E-19 9.908E-19 8.785E-18 4.848E-17 1.858E-16 5.415E-16 1.282E-15 1.853E-15 2.587E-15 4.618E-15 7.494E-15 8.180E-14 1.818E-13
  634   37   4    2.327E-20 2.630E-20 2.878E-20 3.266E-20 3.827E-20 4.624E-20 5.707E-20 7.155E-20 9.081E-20 1.164E-19 1.503E-19 1.951E-19 7.286E-19 2.514E-18 2.038E-17 1.040E-16 3.727E-16 1.026E-15 2.318E-15 3.284E-15 4.503E-15 7.795E-15 1.235E-14 1.220E-13 2.644E-13
  635   37   5    6.364E-20 7.216E-20 7.912E-20 8.976E-20 1.050E-19 1.266E-19 1.558E-19 1.945E-19 2.456E-19 3.129E-19 4.014E-19 5.172E-19 1.850E-18 6.094E-18 4.520E-17 2.133E-16 7.147E-16 1.858E-15 3.999E-15 5.547E-15 7.463E-15 1.250E-14 1.928E-14 1.696E-13 3.568E-13
  636   37   6    1.675E-19 1.906E-19 2.093E-19 2.374E-19 2.774E-19 3.336E-19 4.091E-19 5.086E-19 6.391E-19 8.096E-19 1.032E-18 1.320E-18 4.526E-18 1.424E-17 9.682E-17 4.232E-16 1.328E-15 3.264E-15 6.700E-15 9.107E-15 1.202E-14 1.950E-14 2.928E-14 2.277E-13 4.622E-13
  637   37   7    4.269E-19 4.873E-19 5.359E-19 6.078E-19 7.092E-19 8.510E-19 1.040E-18 1.288E-18 1.610E-18 2.028E-18 2.567E-18 3.261E-18 1.073E-17 3.227E-17 2.013E-16 8.161E-16 2.401E-15 5.590E-15 1.096E-14 1.461E-14 1.894E-14 2.977E-14 4.352E-14 2.985E-13 5.842E-13
  638   37   8    1.057E-18 1.210E-18 1.333E-18 1.511E-18 1.761E-18 2.108E-18 2.568E-18 3.166E-18 3.939E-18 4.932E-18 6.203E-18 7.823E-18 2.470E-17 7.105E-17 4.072E-16 1.533E-15 4.237E-15 9.363E-15 1.759E-14 2.300E-14 2.932E-14 4.472E-14 6.376E-14 3.857E-13 7.243E-13
  639   37   9    2.550E-18 2.928E-18 3.229E-18 3.662E-18 4.260E-18 5.087E-18 6.176E-18 7.583E-18 9.387E-18 1.169E-17 1.460E-17 1.829E-17 5.541E-17 1.526E-16 8.038E-16 2.814E-15 7.316E-15 1.536E-14 2.767E-14 3.554E-14 4.456E-14 6.603E-14 9.187E-14 4.926E-13 8.918E-13
  640   37  10    6.001E-18 6.909E-18 7.629E-18 8.649E-18 1.005E-17 1.197E-17 1.448E-17 1.770E-17 2.180E-17 2.698E-17 3.350E-17 4.166E-17 1.212E-16 3.193E-16 1.548E-15 5.048E-15 1.237E-14 2.474E-14 4.283E-14 5.407E-14 6.676E-14 9.629E-14 1.309E-13 6.221E-13 1.078E-12
  641   37  11    1.381E-17 1.594E-17 1.762E-17 1.998E-17 2.317E-17 2.752E-17 3.319E-17 4.040E-17 4.951E-17 6.092E-17 7.515E-17 9.279E-17 2.592E-16 6.540E-16 2.921E-15 8.877E-15 2.052E-14 3.914E-14 6.518E-14 8.093E-14 9.841E-14 1.382E-13 1.838E-13 7.832E-13 1.314E-12
  642   37  12    3.104E-17 3.591E-17 3.975E-17 4.504E-17 5.214E-17 6.178E-17 7.423E-17 8.998E-17 1.097E-16 1.342E-16 1.644E-16 2.016E-16 5.407E-16 1.307E-15 5.381E-15 1.527E-14 3.336E-14 6.083E-14 9.769E-14 1.194E-13 1.432E-13 1.961E-13 2.553E-13 9.696E-13 1.556E-12
  643   37  13    6.839E-17 7.930E-17 8.789E-17 9.955E-17 1.151E-16 1.360E-16 1.628E-16 1.965E-16 2.382E-16 2.897E-16 3.527E-16 4.294E-16 1.107E-15 2.562E-15 9.742E-15 2.583E-14 5.343E-14 9.321E-14 1.444E-13 1.738E-13 2.055E-13 2.748E-13 3.505E-13 1.212E-12 1.896E-12
  644   37  14    1.471E-16 1.709E-16 1.897E-16 2.147E-16 2.477E-16 2.919E-16 3.481E-16 4.181E-16 5.043E-16 6.095E-16 7.371E-16 8.909E-16 2.204E-15 4.891E-15 1.718E-14 4.266E-14 8.371E-14 1.400E-13 2.098E-13 2.489E-13 2.904E-13 3.794E-13 4.743E-13 1.468E-12 2.197E-12
  645   37  15    3.113E-16 3.623E-16 4.024E-16 4.555E-16 5.245E-16 6.163E-16 7.324E-16 8.758E-16 1.051E-15 1.262E-15 1.517E-15 1.820E-15 4.328E-15 9.210E-15 2.995E-14 6.975E-14 1.300E-13 2.088E-13 3.026E-13 3.541E-13 4.080E-13 5.215E-13 6.404E-13 1.836E-12 2.697E-12
  646   37  16    6.414E-16 7.477E-16 8.313E-16 9.404E-16 1.081E-15 1.265E-15 1.498E-15 1.782E-15 2.125E-15 2.537E-15 3.027E-15 3.606E-15 8.229E-15 1.678E-14 5.051E-14 1.105E-13 1.960E-13 3.026E-13 4.251E-13 4.906E-13 5.583E-13 6.979E-13 8.410E-13 2.168E-12 3.064E-12
  647   37  17    1.306E-15 1.525E-15 1.698E-15 1.920E-15 2.202E-15 2.571E-15 3.031E-15 3.590E-15 4.259E-15 5.054E-15 5.990E-15 7.085E-15 1.555E-14 3.044E-14 8.512E-14 1.754E-13 2.968E-13 4.418E-13 6.027E-13 6.871E-13 7.734E-13 9.491E-13 1.127E-12 2.736E-12 3.803E-12
  648   37  18    2.575E-15 3.010E-15 3.353E-15 3.788E-15 4.334E-15 5.042E-15 5.917E-15 6.969E-15 8.217E-15 9.684E-15 1.139E-14 1.337E-14 2.813E-14 5.277E-14 1.366E-13 2.648E-13 4.276E-13 6.133E-13 8.120E-13 9.138E-13 1.016E-12 1.221E-12 1.423E-12 3.138E-12 4.257E-12
  649   37  19    5.067E-15 5.930E-15 6.613E-15 7.469E-15 8.527E-15 9.891E-15 1.156E-14 1.356E-14 1.590E-14 1.862E-14 2.177E-14 2.537E-14 5.136E-14 9.268E-14 2.241E-13 4.115E-13 6.375E-13 8.857E-13 1.144E-12 1.275E-12 1.405E-12 1.664E-12 1.917E-12 4.023E-12 5.323E-12
  650   37  20    9.522E-15 1.115E-14 1.245E-14 1.404E-14 1.598E-14 1.846E-14 2.146E-14 2.501E-14 2.913E-14 3.387E-14 3.928E-14 4.540E-14 8.792E-14 1.518E-13 3.399E-13 5.876E-13 8.690E-13 1.164E-12 1.460E-12 1.607E-12 1.751E-12 2.031E-12 2.301E-12 4.494E-12 5.949E-12
  651   37  21    1.821E-14 2.135E-14 2.385E-14 2.690E-14 3.056E-14 3.518E-14 4.075E-14 4.725E-14 5.474E-14 6.327E-14 7.291E-14 8.370E-14 1.563E-13 2.605E-13 5.491E-13 9.073E-13 1.297E-12 1.693E-12 2.084E-12 2.274E-12 2.461E-12 2.823E-12 3.168E-12 5.840E-12 7.387E-12
  652   37  22    3.242E-14 3.803E-14 4.251E-14 4.787E-14 5.418E-14 6.207E-14 7.144E-14 8.227E-14 9.457E-14 1.084E-13 1.238E-13 1.409E-13 2.508E-13 3.992E-13 7.780E-13 1.211E-12 1.653E-12 2.083E-12 2.494E-12 2.690E-12 2.881E-12 3.248E-12 3.597E-12 6.468E-12 8.454E-12
  653   37  23    6.083E-14 7.140E-14 7.991E-14 8.995E-14 1.016E-13 1.160E-13 1.330E-13 1.524E-13 1.743E-13 1.986E-13 2.255E-13 2.549E-13 4.391E-13 6.777E-13 1.258E-12 1.892E-12 2.519E-12 3.115E-12 3.671E-12 3.935E-12 4.188E-12 4.668E-12 5.115E-12 8.355E-12 1.013E-11
  654   37  24    1.016E-13 1.193E-13 1.336E-13 1.501E-13 1.688E-13 1.916E-13 2.181E-13 2.480E-13 2.811E-13 3.173E-13 3.567E-13 3.992E-13 6.527E-13 9.587E-13 1.641E-12 2.328E-12 2.973E-12 3.568E-12 4.120E-12 4.381E-12 4.635E-12 5.122E-12 5.587E-12 9.578E-12 1.235E-11
  655   37  25    1.895E-13 2.227E-13 2.496E-13 2.803E-13 3.144E-13 3.556E-13 4.029E-13 4.558E-13 5.139E-13 5.770E-13 6.448E-13 7.173E-13 1.140E-12 1.633E-12 2.695E-12 3.724E-12 4.659E-12 5.489E-12 6.227E-12 6.566E-12 6.886E-12 7.479E-12 8.017E-12 1.172E-11 1.367E-11
  656   37  26    2.941E-13 3.456E-13 3.876E-13 4.343E-13 4.849E-13 5.450E-13 6.129E-13 6.873E-13 7.675E-13 8.529E-13 9.431E-13 1.038E-12 1.558E-12 2.119E-12 3.226E-12 4.234E-12 5.142E-12 5.974E-12 6.751E-12 7.125E-12 7.490E-12 8.200E-12 8.887E-12 1.478E-11 1.855E-11
  657   37  27    5.523E-13 6.495E-13 7.293E-13 8.162E-13 9.079E-13 1.015E-12 1.135E-12 1.265E-12 1.404E-12 1.550E-12 1.704E-12 1.863E-12 2.725E-12 3.630E-12 5.355E-12 6.838E-12 8.071E-12 9.099E-12 9.969E-12 1.036E-11 1.072E-11 1.138E-11 1.197E-11 1.598E-11 1.812E-11
  658   37  28    7.981E-13 9.383E-13 1.054E-12 1.178E-12 1.305E-12 1.450E-12 1.610E-12 1.780E-12 1.958E-12 2.142E-12 2.330E-12 2.521E-12 3.494E-12 4.441E-12 6.144E-12 7.628E-12 8.979E-12 1.025E-11 1.147E-11 1.206E-11 1.264E-11 1.378E-11 1.487E-11 2.356E-11 2.836E-11
  659   37  29    1.503E-12 1.770E-12 1.991E-12 2.217E-12 2.440E-12 2.689E-12 2.957E-12 3.239E-12 3.530E-12 3.827E-12 4.128E-12 4.431E-12 5.937E-12 7.345E-12 9.706E-12 1.150E-11 1.287E-11 1.395E-11 1.484E-11 1.524E-11 1.560E-11 1.627E-11 1.688E-11 2.133E-11 2.386E-11
  660   37  30    2.120E-12 2.492E-12 2.806E-12 3.126E-12 3.433E-12 3.772E-12 4.134E-12 4.507E-12 4.884E-12 5.263E-12 5.640E-12 6.014E-12 7.800E-12 9.423E-12 1.226E-11 1.476E-11 1.706E-11 1.922E-11 2.126E-11 2.223E-11 2.317E-11 2.496E-11 2.664E-11 3.828E-11 4.351E-11
  661   37  31    3.780E-12 4.463E-12 5.030E-12 5.561E-12 6.028E-12 6.522E-12 7.028E-12 7.532E-12 8.029E-12 8.515E-12 8.986E-12 9.442E-12 1.149E-11 1.315E-11 1.561E-11 1.734E-11 1.867E-11 1.977E-11 2.073E-11 2.117E-11 2.160E-11 2.241E-11 2.317E-11 2.929E-11 3.282E-11
  662   37  32    6.008E-12 7.065E-12 7.978E-12 8.851E-12 9.620E-12 1.044E-11 1.128E-11 1.212E-11 1.295E-11 1.376E-11 1.456E-11 1.532E-11 1.885E-11 2.195E-11 2.727E-11 3.181E-11 3.578E-11 3.927E-11 4.235E-11 4.375E-11 4.507E-11 4.748E-11 4.963E-11 6.212E-11 6.599E-11
  663   37  33    8.685E-12 1.030E-11 1.163E-11 1.271E-11 1.350E-11 1.425E-11 1.495E-11 1.559E-11 1.617E-11 1.670E-11 1.717E-11 1.760E-11 1.927E-11 2.048E-11 2.241E-11 2.424E-11 2.610E-11 2.794E-11 2.974E-11 3.061E-11 3.146E-11 3.310E-11 3.466E-11 4.637E-11 5.257E-11
  664   37  34    2.011E-11 2.374E-11 2.690E-11 2.962E-11 3.167E-11 3.370E-11 3.570E-11 3.764E-11 3.950E-11 4.126E-11 4.294E-11 4.453E-11 5.143E-11 5.702E-11 6.578E-11 7.241E-11 7.761E-11 8.173E-11 8.504E-11 8.644E-11 8.770E-11 8.986E-11 9.161E-11 9.813E-11 9.662E-11
  665   37  35    2.117E-11 2.526E-11 2.862E-11 3.079E-11 3.185E-11 3.266E-11 3.330E-11 3.380E-11 3.420E-11 3.452E-11 3.480E-11 3.505E-11 3.638E-11 3.829E-11 4.378E-11 5.027E-11 5.681E-11 6.298E-11 6.861E-11 7.121E-11 7.368E-11 7.823E-11 8.232E-11 1.076E-10 1.178E-10
  666   37  36    8.868E-11 1.069E-10 1.221E-10 1.318E-10 1.364E-10 1.400E-10 1.431E-10 1.457E-10 1.480E-10 1.500E-10 1.518E-10 1.533E-10 1.586E-10 1.615E-10 1.643E-10 1.655E-10 1.660E-10 1.660E-10 1.657E-10 1.654E-10 1.650E-10 1.641E-10 1.629E-10 1.474E-10 1.328E-10
  667   38   1    2.995E-22 3.347E-22 3.646E-22 4.137E-22 4.869E-22 5.928E-22 7.392E-22 9.389E-22 1.210E-21 1.579E-21 2.081E-21 2.761E-21 1.172E-20 4.682E-20 5.027E-19 3.268E-18 1.444E-17 4.750E-17 1.245E-16 1.882E-16 2.735E-16 5.232E-16 8.980E-16 1.242E-14 2.948E-14
  668   38   2    1.327E-21 1.487E-21 1.622E-21 1.841E-21 2.165E-21 2.631E-21 3.273E-21 4.146E-21 5.325E-21 6.920E-21 9.074E-21 1.198E-20 4.935E-20 1.910E-19 1.936E-18 1.201E-17 5.109E-17 1.630E-16 4.171E-16 6.239E-16 8.987E-16 1.694E-15 2.874E-15 3.810E-14 8.960E-14
  669   38   3    4.102E-21 4.615E-21 5.042E-21 5.721E-21 6.719E-21 8.150E-21 1.011E-20 1.275E-20 1.630E-20 2.107E-20 2.745E-20 3.598E-20 1.423E-19 5.267E-19 4.917E-18 2.843E-17 1.139E-16 3.459E-16 8.497E-16 1.249E-15 1.772E-15 3.254E-15 5.411E-15 6.644E-14 1.535E-13
  670   38   4    1.174E-20 1.326E-20 1.452E-20 1.647E-20 1.932E-20 2.338E-20 2.892E-20 3.633E-20 4.623E-20 5.940E-20 7.689E-20 1.001E-19 3.794E-19 1.341E-18 1.148E-17 6.145E-17 2.304E-16 6.612E-16 1.549E-15 2.231E-15 3.106E-15 5.525E-15 8.955E-15 9.916E-14 2.233E-13
  671   38   5    3.208E-20 3.636E-20 3.986E-20 4.523E-20 5.298E-20 6.398E-20 7.888E-20 9.873E-20 1.250E-19 1.597E-19 2.055E-19 2.655E-19 9.663E-19 3.265E-18 2.562E-17 1.271E-16 4.459E-16 1.208E-15 2.695E-15 3.800E-15 5.189E-15 8.925E-15 1.407E-14 1.384E-13 3.021E-13
  672   38   6    8.444E-20 9.604E-20 1.054E-19 1.196E-19 1.399E-19 1.686E-19 2.073E-19 2.584E-19 3.257E-19 4.138E-19 5.290E-19 6.789E-19 2.372E-18 7.668E-18 5.528E-17 2.544E-16 8.360E-16 2.141E-15 4.553E-15 6.286E-15 8.419E-15 1.400E-14 2.148E-14 1.861E-13 3.920E-13
  673   38   7    2.153E-19 2.456E-19 2.701E-19 3.064E-19 3.579E-19 4.303E-19 5.274E-19 6.549E-19 8.215E-19 1.038E-18 1.319E-18 1.681E-18 5.644E-18 1.746E-17 1.157E-16 4.949E-16 1.526E-15 3.700E-15 7.516E-15 1.017E-14 1.337E-14 2.155E-14 3.217E-14 2.451E-13 4.963E-13
  674   38   8    5.337E-19 6.109E-19 6.726E-19 7.631E-19 8.902E-19 1.068E-18 1.305E-18 1.614E-18 2.015E-18 2.532E-18 3.196E-18 4.047E-18 1.306E-17 3.869E-17 2.360E-16 9.386E-16 2.718E-15 6.253E-15 1.215E-14 1.612E-14 2.083E-14 3.254E-14 4.733E-14 3.175E-13 6.184E-13
  675   38   9    1.290E-18 1.480E-18 1.632E-18 1.851E-18 2.157E-18 2.581E-18 3.144E-18 3.873E-18 4.812E-18 6.014E-18 7.546E-18 9.490E-18 2.944E-17 8.353E-17 4.694E-16 1.738E-15 4.737E-15 1.036E-14 1.929E-14 2.514E-14 3.194E-14 4.846E-14 6.877E-14 4.069E-13 7.595E-13
  676   38  10    3.044E-18 3.504E-18 3.868E-18 4.387E-18 5.104E-18 6.094E-18 7.397E-18 9.078E-18 1.122E-17 1.395E-17 1.740E-17 2.173E-17 6.482E-17 1.762E-16 9.130E-16 3.150E-15 8.088E-15 1.682E-14 3.008E-14 3.850E-14 4.814E-14 7.099E-14 9.837E-14 5.167E-13 9.290E-13
  677   38  11    7.020E-18 8.102E-18 8.956E-18 1.015E-17 1.179E-17 1.405E-17 1.700E-17 2.078E-17 2.556E-17 3.160E-17 3.916E-17 4.858E-17 1.393E-16 3.631E-16 1.735E-15 5.585E-15 1.354E-14 2.685E-14 4.618E-14 5.815E-14 7.161E-14 1.028E-13 1.393E-13 6.495E-13 1.118E-12
  678   38  12    1.586E-17 1.834E-17 2.030E-17 2.301E-17 2.669E-17 3.171E-17 3.825E-17 4.655E-17 5.700E-17 7.006E-17 8.629E-17 1.063E-16 2.934E-16 7.329E-16 3.233E-15 9.720E-15 2.226E-14 4.215E-14 6.978E-14 8.642E-14 1.049E-13 1.467E-13 1.944E-13 8.143E-13 1.357E-12
  679   38  13    3.503E-17 4.061E-17 4.500E-17 5.099E-17 5.904E-17 6.997E-17 8.409E-17 1.019E-16 1.242E-16 1.517E-16 1.857E-16 2.273E-16 6.031E-16 1.445E-15 5.888E-15 1.656E-14 3.590E-14 6.505E-14 1.039E-13 1.268E-13 1.517E-13 2.071E-13 2.688E-13 1.005E-12 1.602E-12
  680   38  14    7.593E-17 8.822E-17 9.786E-17 1.109E-16 1.282E-16 1.515E-16 1.815E-16 2.190E-16 2.655E-16 3.226E-16 3.924E-16 4.770E-16 1.217E-15 2.798E-15 1.055E-14 2.777E-14 5.706E-14 9.900E-14 1.527E-13 1.834E-13 2.165E-13 2.886E-13 3.672E-13 1.252E-12 1.947E-12
  681   38  15    1.609E-16 1.873E-16 2.080E-16 2.356E-16 2.718E-16 3.203E-16 3.822E-16 4.592E-16 5.538E-16 6.690E-16 8.084E-16 9.759E-16 2.395E-15 5.279E-15 1.842E-14 4.547E-14 8.878E-14 1.479E-13 2.207E-13 2.614E-13 3.045E-13 3.967E-13 4.949E-13 1.513E-12 2.252E-12
  682   38  16    3.356E-16 3.913E-16 4.349E-16 4.924E-16 5.671E-16 6.667E-16 7.927E-16 9.483E-16 1.138E-15 1.367E-15 1.641E-15 1.967E-15 4.646E-15 9.832E-15 3.180E-14 7.376E-14 1.369E-13 2.191E-13 3.166E-13 3.699E-13 4.256E-13 5.428E-13 6.653E-13 1.886E-12 2.759E-12
  683   38  17    6.825E-16 7.969E-16 8.867E-16 1.003E-15 1.153E-15 1.351E-15 1.600E-15 1.904E-15 2.272E-15 2.712E-15 3.235E-15 3.850E-15 8.736E-15 1.773E-14 5.315E-14 1.159E-13 2.051E-13 3.160E-13 4.427E-13 5.104E-13 5.801E-13 7.238E-13 8.707E-13 2.223E-12 3.128E-12
  684   38  18    1.372E-15 1.604E-15 1.787E-15 2.021E-15 2.318E-15 2.709E-15 3.196E-15 3.788E-15 4.496E-15 5.336E-15 6.324E-15 7.476E-15 1.633E-14 3.186E-14 8.882E-14 1.827E-13 3.088E-13 4.587E-13 6.245E-13 7.113E-13 7.999E-13 9.801E-13 1.162E-12 2.799E-12 3.877E-12
  685   38  19    2.674E-15 3.130E-15 3.489E-15 3.943E-15 4.512E-15 5.253E-15 6.169E-15 7.272E-15 8.579E-15 1.011E-14 1.190E-14 1.396E-14 2.926E-14 5.473E-14 1.415E-13 2.741E-13 4.423E-13 6.337E-13 8.379E-13 9.424E-13 1.047E-12 1.257E-12 1.463E-12 3.204E-12 4.330E-12
  686   38  20    5.199E-15 6.093E-15 6.798E-15 7.680E-15 8.773E-15 1.018E-14 1.192E-14 1.398E-14 1.641E-14 1.923E-14 2.249E-14 2.621E-14 5.294E-14 9.533E-14 2.303E-13 4.231E-13 6.554E-13 9.102E-13 1.175E-12 1.309E-12 1.442E-12 1.706E-12 1.964E-12 4.101E-12 5.413E-12
  687   38  21    9.679E-15 1.135E-14 1.268E-14 1.430E-14 1.629E-14 1.883E-14 2.191E-14 2.555E-14 2.979E-14 3.465E-14 4.020E-14 4.646E-14 8.985E-14 1.549E-13 3.468E-13 6.004E-13 8.887E-13 1.191E-12 1.494E-12 1.643E-12 1.790E-12 2.076E-12 2.350E-12 4.568E-12 6.032E-12
  688   38  22    1.831E-14 2.149E-14 2.402E-14 2.710E-14 3.080E-14 3.550E-14 4.116E-14 4.779E-14 5.542E-14 6.411E-14 7.392E-14 8.490E-14 1.585E-13 2.640E-13 5.570E-13 9.219E-13 1.319E-12 1.724E-12 2.123E-12 2.317E-12 2.507E-12 2.876E-12 3.227E-12 5.935E-12 7.495E-12
  689   38  23    3.235E-14 3.800E-14 4.249E-14 4.785E-14 5.419E-14 6.214E-14 7.160E-14 8.254E-14 9.498E-14 1.090E-13 1.245E-13 1.417E-13 2.524E-13 4.016E-13 7.837E-13 1.222E-12 1.673E-12 2.111E-12 2.528E-12 2.728E-12 2.923E-12 3.295E-12 3.648E-12 6.544E-12 8.539E-12
  690   38  24    6.009E-14 7.062E-14 7.907E-14 8.903E-14 1.006E-13 1.150E-13 1.321E-13 1.516E-13 1.736E-13 1.980E-13 2.251E-13 2.546E-13 4.394E-13 6.786E-13 1.263E-12 1.904E-12 2.541E-12 3.148E-12 3.715E-12 3.983E-12 4.241E-12 4.730E-12 5.185E-12 8.471E-12 1.026E-11
  691   38  25    9.981E-14 1.173E-13 1.314E-13 1.477E-13 1.662E-13 1.888E-13 2.152E-13 2.450E-13 2.780E-13 3.142E-13 3.535E-13 3.958E-13 6.483E-13 9.529E-13 1.635E-12 2.325E-12 2.977E-12 3.581E-12 4.140E-12 4.405E-12 4.661E-12 5.154E-12 5.624E-12 9.644E-12 1.243E-11
  692   38  26    1.846E-13 2.172E-13 2.435E-13 2.736E-13 3.072E-13 3.479E-13 3.949E-13 4.475E-13 5.054E-13 5.683E-13 6.359E-13 7.082E-13 1.129E-12 1.621E-12 2.685E-12 3.724E-12 4.672E-12 5.519E-12 6.272E-12 6.618E-12 6.945E-12 7.551E-12 8.101E-12 1.186E-11 1.383E-11
  693   38  27    2.852E-13 3.355E-13 3.764E-13 4.218E-13 4.712E-13 5.300E-13 5.968E-13 6.702E-13 7.494E-13 8.338E-13 9.228E-13 1.016E-12 1.530E-12 2.084E-12 3.180E-12 4.186E-12 5.099E-12 5.938E-12 6.724E-12 7.101E-12 7.470E-12 8.187E-12 8.881E-12 1.482E-11 1.862E-11
  694   38  28    5.329E-13 6.273E-13 7.047E-13 7.891E-13 8.787E-13 9.840E-13 1.102E-12 1.231E-12 1.369E-12 1.515E-12 1.668E-12 1.827E-12 2.686E-12 3.591E-12 5.322E-12 6.822E-12 8.079E-12 9.131E-12 1.002E-11 1.042E-11 1.079E-11 1.147E-11 1.207E-11 1.615E-11 1.829E-11
  695   38  29    7.655E-13 9.009E-13 1.013E-12 1.131E-12 1.254E-12 1.395E-12 1.551E-12 1.717E-12 1.891E-12 2.070E-12 2.254E-12 2.442E-12 3.395E-12 4.321E-12 5.993E-12 7.467E-12 8.820E-12 1.010E-11 1.133E-11 1.193E-11 1.252E-11 1.367E-11 1.478E-11 2.356E-11 2.842E-11
  696   38  30    1.445E-12 1.703E-12 1.917E-12 2.136E-12 2.353E-12 2.599E-12 2.865E-12 3.146E-12 3.436E-12 3.734E-12 4.035E-12 4.340E-12 5.857E-12 7.281E-12 9.681E-12 1.151E-11 1.292E-11 1.403E-11 1.494E-11 1.534E-11 1.572E-11 1.640E-11 1.701E-11 2.149E-11 2.400E-11
  697   38  31    2.015E-12 2.372E-12 2.671E-12 2.975E-12 3.268E-12 3.595E-12 3.944E-12 4.305E-12 4.672E-12 5.040E-12 5.407E-12 5.770E-12 7.506E-12 9.081E-12 1.185E-11 1.433E-11 1.665E-11 1.885E-11 2.092E-11 2.192E-11 2.288E-11 2.471E-11 2.643E-11 3.830E-11 4.363E-11
  698   38  32    3.648E-12 4.312E-12 4.861E-12 5.378E-12 5.840E-12 6.333E-12 6.843E-12 7.355E-12 7.861E-12 8.358E-12 8.842E-12 9.312E-12 1.143E-11 1.317E-11 1.574E-11 1.753E-11 1.886E-11 1.995E-11 2.088E-11 2.131E-11 2.173E-11 2.251E-11 2.325E-11 2.926E-11 3.276E-11
  699   38  33    5.685E-12 6.691E-12 7.556E-12 8.382E-12 9.114E-12 9.896E-12 1.071E-11 1.152E-11 1.233E-11 1.312E-11 1.389E-11 1.464E-11 1.807E-11 2.108E-11 2.629E-11 3.084E-11 3.490E-11 3.852E-11 4.173E-11 4.319E-11 4.457E-11 4.710E-11 4.935E-11 6.234E-11 6.635E-11
